ID,title,year,genre,rating
6986,Counterfeit: Part 1,1994,Sci-Fi,7.8
6987,Dragon Storm,2004,Action,4
6987,Dragon Storm,2004,Adventure,4
6987,Dragon Storm,2004,Fantasy,4
6987,Dragon Storm,2004,Sci-Fi,4
6987,Dragon Storm,2004,Thriller,4
6988,Benny Goodman: Adventures in the Kingdom of Swing,1993,Biography,7.6
6988,Benny Goodman: Adventures in the Kingdom of Swing,1993,Documentary,7.6
6989,The Decameron,1971,Comedy,7.1
6989,The Decameron,1971,Drama,7.1
6989,The Decameron,1971,History,7.1
6989,The Decameron,1971,Romance,7.1
6990,Twelfth Night,1996,Comedy,7.2
6990,Twelfth Night,1996,Drama,7.2
6990,Twelfth Night,1996,Romance,7.2
6991,Only the Strong,1993,Action,6.6
6991,Only the Strong,1993,Drama,6.6
6992,Bubble Boy,2001,Adventure,5.6
6992,Bubble Boy,2001,Comedy,5.6
6992,Bubble Boy,2001,Romance,5.6
6992,Bubble Boy,2001,Sci-Fi,5.6
6993,The Gods Must Be Crazy II,1989,Comedy,6.9
6994,The Other Side of Sunday,1996,Comedy,6.9
6994,The Other Side of Sunday,1996,Drama,6.9
6995,Instinct to Kill,2001,Action,4.7
6995,Instinct to Kill,2001,Thriller,4.7
6996,Paternal Instinct,2004,Documentary,7.1
6996,Paternal Instinct,2004,Romance,7.1
6997,The Manson Family,1997,Crime,5.5
6997,The Manson Family,1997,Drama,5.5
6997,The Manson Family,1997,History,5.5
6997,The Manson Family,1997,Horror,5.5
6997,The Manson Family,1997,Thriller,5.5
6998,The Strange Case of Dr. Jekyll and Miss Osbourne,1981,Horror,6.2
6998,The Strange Case of Dr. Jekyll and Miss Osbourne,1981,Sci-Fi,6.2
6999,Slavery and the Making of America,2005,History,7.7
7000,The Princess Blade,2001,Action,5.6
7000,The Princess Blade,2001,Sci-Fi,5.6
7001,Watership Down,1978,Adventure,7.6
7001,Watership Down,1978,Animation,7.6
7001,Watership Down,1978,Drama,7.6
7001,Watership Down,1978,Thriller,7.6
7003,Blue Crush,2002,Drama,5.7
7003,Blue Crush,2002,Romance,5.7
7003,Blue Crush,2002,Sport,5.7
7004,Remember the Titans,2000,Biography,7.8
7004,Remember the Titans,2000,Drama,7.8
7004,Remember the Titans,2000,Sport,7.8
7005,The Map of Sex and Love,2001,Drama,5.2
7007,NASCAR: The IMAX Experience,2004,Documentary,6.9
7007,NASCAR: The IMAX Experience,2004,Sport,6.9
7008,A Pyromaniac's Love Story,1995,Comedy,5.3
7008,A Pyromaniac's Love Story,1995,Romance,5.3
7009,Leprechaun 3,1995,Comedy,5
7009,Leprechaun 3,1995,Fantasy,5
7009,Leprechaun 3,1995,Horror,5
7010,Skinned Deep,2004,Comedy,4
7010,Skinned Deep,2004,Horror,4
7011,Cadet Kelly,2002,Comedy,5.6
7011,Cadet Kelly,2002,Drama,5.6
7011,Cadet Kelly,2002,Family,5.6
7014,Arthur 2: On the Rocks,1988,Comedy,4.6
7014,Arthur 2: On the Rocks,1988,Romance,4.6
7015,Chandni Bar,2001,Crime,7.6
7015,Chandni Bar,2001,Drama,7.6
7016,A Matter of Taste,2000,Crime,6.9
7016,A Matter of Taste,2000,Drama,6.9
7016,A Matter of Taste,2000,Thriller,6.9
7017,Lizzie McGuire Box Set: Volume One - Bonus Material,2004,Family,
7017,Lizzie McGuire Box Set: Volume One - Bonus Material,2004,Short,
7018,I'm Crazy About Iris Blond,1996,Comedy,6.1
7018,I'm Crazy About Iris Blond,1996,Romance,6.1
7019,Dracula II: Ascension,2003,Horror,4.7
7020,The Awful Truth,1937,Comedy,7.7
7020,The Awful Truth,1937,Romance,7.7
7021,Broadway Melody of 1940,1940,Musical,7.3
7022,Herbie: Fully Loaded and Retooled,2005,Documentary,6.8
7023,Mickey and the Beanstalk,1947,Adventure,7.6
7023,Mickey and the Beanstalk,1947,Animation,7.6
7023,Mickey and the Beanstalk,1947,Comedy,7.6
7023,Mickey and the Beanstalk,1947,Family,7.6
7023,Mickey and the Beanstalk,1947,Fantasy,7.6
7023,Mickey and the Beanstalk,1947,Short,7.6
7024,Joy Ride,2001,Action,6.6
7024,Joy Ride,2001,Mystery,6.6
7024,Joy Ride,2001,Thriller,6.6
7025,Up Close & Personal,1996,Drama,6.2
7025,Up Close & Personal,1996,Romance,6.2
7026,Embrace the Darkness 3,2002,Action,4.1
7026,Embrace the Darkness 3,2002,Fantasy,4.1
7026,Embrace the Darkness 3,2002,Thriller,4.1
7027,Joni Mitchell: Painting with Words and Music,1998,Music,8.2
7028,When It Was a Game 3,2000,Documentary,8.1
7028,When It Was a Game 3,2000,History,8.1
7028,When It Was a Game 3,2000,Sport,8.1
7029,I'll Be Seeing You,1944,Drama,7.2
7029,I'll Be Seeing You,1944,Family,7.2
7029,I'll Be Seeing You,1944,Romance,7.2
7030,The Gay Deceivers,1969,Comedy,5.8
7031,Alien Nation,1988,Action,6.3
7031,Alien Nation,1988,Sci-Fi,6.3
7032,Comic Book Villains,2002,Comedy,5.6
7033,I'm Going Home,2001,Comedy,6.9
7033,I'm Going Home,2001,Drama,6.9
7034,The Brave Little Toaster,1987,Adventure,7.3
7034,The Brave Little Toaster,1987,Animation,7.3
7034,The Brave Little Toaster,1987,Family,7.3
7034,The Brave Little Toaster,1987,Fantasy,7.3
7034,The Brave Little Toaster,1987,Musical,7.3
7035,Inspector Morse II: Last Seen Wearing,1989,Crime,6.8
7035,Inspector Morse II: Last Seen Wearing,1989,Drama,6.8
7035,Inspector Morse II: Last Seen Wearing,1989,Mystery,6.8
7036,Heavy Metal,1981,Adventure,6.7
7036,Heavy Metal,1981,Animation,6.7
7036,Heavy Metal,1981,Fantasy,6.7
7036,Heavy Metal,1981,Sci-Fi,6.7
7037,Assault on Precinct 13,1976,Action,7.4
7037,Assault on Precinct 13,1976,Crime,7.4
7037,Assault on Precinct 13,1976,Thriller,7.4
7038,When Beckham Met Owen,2004,Comedy,5.6
7038,When Beckham Met Owen,2004,Drama,5.6
7039,Quitting,2001,Biography,7.1
7039,Quitting,2001,Drama,7.1
7039,Quitting,2001,Music,7.1
7040,Blue Collar Comedy Tour: The Movie,2003,Comedy,7.1
7040,Blue Collar Comedy Tour: The Movie,2003,Documentary,7.1
7041,Trekkies 2,2004,Comedy,6.4
7041,Trekkies 2,2004,Documentary,6.4
7042,The Toxic Avenger,1984,Action,6.2
7042,The Toxic Avenger,1984,Comedy,6.2
7042,The Toxic Avenger,1984,Horror,6.2
7042,The Toxic Avenger,1984,Sci-Fi,6.2
7043,Keys to Tulsa,1997,Crime,5.2
7043,Keys to Tulsa,1997,Drama,5.2
7043,Keys to Tulsa,1997,Thriller,5.2
7044,Mimic,1997,Horror,6
7044,Mimic,1997,Sci-Fi,6
7045,Robin and the 7 Hoods,1964,Comedy,6.5
7045,Robin and the 7 Hoods,1964,Crime,6.5
7045,Robin and the 7 Hoods,1964,Musical,6.5
7046,War and Remembrance,1988,Drama,8.3
7046,War and Remembrance,1988,War,8.3
7047,Revenge of the Dead,1983,Horror,6.2
7047,Revenge of the Dead,1983,Mystery,6.2
7048,Chasing Papi,2003,Comedy,4.8
7048,Chasing Papi,2003,Romance,4.8
7049,An Intimate Friendship,2000,Drama,3.5
7049,An Intimate Friendship,2000,Romance,3.5
7050,Hote Hote Pyar Hogaya,1999,Action,5
7050,Hote Hote Pyar Hogaya,1999,Crime,5
7050,Hote Hote Pyar Hogaya,1999,Romance,5
7051,L'effrontée,1985,Comedy,6.9
7051,L'effrontée,1985,Drama,6.9
7051,L'effrontée,1985,Music,6.9
7051,L'effrontée,1985,Romance,6.9
7052,How to Succeed in Business Without Really Trying,1967,Comedy,7.2
7052,How to Succeed in Business Without Really Trying,1967,Musical,7.2
7053,The Graduate,1967,Comedy,8
7053,The Graduate,1967,Drama,8
7053,The Graduate,1967,Romance,8
7054,Fires of Kuwait,1992,Documentary,7.3
7054,Fires of Kuwait,1992,Short,7.3
7055,Excessive Force,1993,Action,5.3
7056,Perfect Love,1996,Drama,6.2
7056,Perfect Love,1996,Romance,6.2
7057,Volcanoes of the Deep Sea,2003,Documentary,6.9
7058,Shining Through,1992,Drama,6.4
7058,Shining Through,1992,Romance,6.4
7058,Shining Through,1992,Thriller,6.4
7058,Shining Through,1992,War,6.4
7059,What Have I Done to Deserve This?,1984,Comedy,7.2
7059,What Have I Done to Deserve This?,1984,Drama,7.2
7060,A Chinese Ghost Story,1987,Action,7.5
7060,A Chinese Ghost Story,1987,Fantasy,7.5
7060,A Chinese Ghost Story,1987,Horror,7.5
7061,A Life Apart: Hasidism in America,1997,Documentary,7
7062,Butter,1998,Action,4.4
7062,Butter,1998,Thriller,4.4
7063,Laadla,1994,Drama,5.8
7063,Laadla,1994,Family,5.8
7064,John Mayer: Any Given Thursday,2003,Documentary,8.3
7064,John Mayer: Any Given Thursday,2003,Music,8.3
7065,A Murder of Crows,1998,Action,6.3
7065,A Murder of Crows,1998,Crime,6.3
7065,A Murder of Crows,1998,Thriller,6.3
7066,Box of Moonlight,1996,Comedy,7.2
7066,Box of Moonlight,1996,Drama,7.2
7067,The Brain from Planet Arous,1957,Action,5.2
7067,The Brain from Planet Arous,1957,Adventure,5.2
7067,The Brain from Planet Arous,1957,Horror,5.2
7067,The Brain from Planet Arous,1957,Sci-Fi,5.2
7067,The Brain from Planet Arous,1957,Thriller,5.2
7068,Gay Weddings,2002,Reality-TV,6.5
7068,Gay Weddings,2002,Romance,6.5
7070,Space Jam,1996,Adventure,6.5
7070,Space Jam,1996,Animation,6.5
7070,Space Jam,1996,Comedy,6.5
7070,Space Jam,1996,Family,6.5
7070,Space Jam,1996,Sci-Fi,6.5
7070,Space Jam,1996,Sport,6.5
7071,Deadly Eyes,1982,Horror,4.9
7071,Deadly Eyes,1982,Sci-Fi,4.9
7071,Deadly Eyes,1982,Thriller,4.9
7072,Homicide: Life on the Street,1993,Crime,8.6
7072,Homicide: Life on the Street,1993,Drama,8.6
7072,Homicide: Life on the Street,1993,Mystery,8.6
7072,Homicide: Life on the Street,1993,Thriller,8.6
7073,Uncommon Valor,1983,Action,6.4
7073,Uncommon Valor,1983,Drama,6.4
7073,Uncommon Valor,1983,Thriller,6.4
7073,Uncommon Valor,1983,War,6.4
7074,The Invisible Children,2001,Comedy,6.9
7074,The Invisible Children,2001,Drama,6.9
7075,Devon's Ghost: Legend of the Bloody Boy,2005,Action,2.8
7075,Devon's Ghost: Legend of the Bloody Boy,2005,Horror,2.8
7076,The Replacements,2000,Comedy,6.6
7076,The Replacements,2000,Sport,6.6
7077,Bill & Ted's Excellent Adventure,1989,Adventure,7
7077,Bill & Ted's Excellent Adventure,1989,Comedy,7
7077,Bill & Ted's Excellent Adventure,1989,Music,7
7077,Bill & Ted's Excellent Adventure,1989,Romance,7
7077,Bill & Ted's Excellent Adventure,1989,Sci-Fi,7
7078,The Unpleasantness at the Bellona Club,1972,Crime,8.2
7078,The Unpleasantness at the Bellona Club,1972,Mystery,8.2
7079,Pollock,2000,Biography,7
7079,Pollock,2000,Drama,7
7080,The Last Boy Scout,1991,Action,7
7080,The Last Boy Scout,1991,Comedy,7
7080,The Last Boy Scout,1991,Crime,7
7080,The Last Boy Scout,1991,Thriller,7
7081,The Count of Monte Cristo,2002,Action,7.7
7081,The Count of Monte Cristo,2002,Adventure,7.7
7081,The Count of Monte Cristo,2002,Drama,7.7
7081,The Count of Monte Cristo,2002,Thriller,7.7
7082,Darkman II: The Return of Durant,1995,Action,5.1
7082,Darkman II: The Return of Durant,1995,Crime,5.1
7082,Darkman II: The Return of Durant,1995,Horror,5.1
7082,Darkman II: The Return of Durant,1995,Sci-Fi,5.1
7082,Darkman II: The Return of Durant,1995,Thriller,5.1
7083,High Season,1987,Comedy,5.3
7083,High Season,1987,Romance,5.3
7084,Zandalee,1991,Drama,4.4
7084,Zandalee,1991,Romance,4.4
7084,Zandalee,1991,Thriller,4.4
7085,Dead & Rotting,2002,Horror,4.1
7085,Dead & Rotting,2002,Mystery,4.1
7086,Maximum Risk,1996,Action,5.5
7086,Maximum Risk,1996,Thriller,5.5
7087,Seconds,1966,Sci-Fi,7.7
7087,Seconds,1966,Thriller,7.7
7088,The Last Witness,1999,Action,5
7088,The Last Witness,1999,Drama,5
7088,The Last Witness,1999,Thriller,5
7089,One Night at McCool's,2001,Comedy,6.1
7089,One Night at McCool's,2001,Crime,6.1
7090,Out Cold,2001,Comedy,6.3
7090,Out Cold,2001,Sport,6.3
7091,Local Boys,2002,Drama,6.6
7092,Satya,1998,Action,8.2
7092,Satya,1998,Crime,8.2
7092,Satya,1998,Drama,8.2
7092,Satya,1998,Thriller,8.2
7093,Lust for Dracula,2004,Horror,3.4
7094,Hercules,1997,Adventure,7.3
7094,Hercules,1997,Animation,7.3
7094,Hercules,1997,Comedy,7.3
7094,Hercules,1997,Family,7.3
7094,Hercules,1997,Fantasy,7.3
7094,Hercules,1997,Musical,7.3
7094,Hercules,1997,Romance,7.3
7095,Yankee Doodle Dandy,1942,Biography,7.7
7095,Yankee Doodle Dandy,1942,Drama,7.7
7095,Yankee Doodle Dandy,1942,Music,7.7
7095,Yankee Doodle Dandy,1942,Musical,7.7
7096,Brian's Song,1971,Biography,7.6
7096,Brian's Song,1971,Drama,7.6
7096,Brian's Song,1971,Sport,7.6
7097,Pop and Me,1999,Documentary,6.3
7098,Helter Skelter,1976,Crime,7.4
7098,Helter Skelter,1976,Drama,7.4
7098,Helter Skelter,1976,Thriller,7.4
7099,The 7th Voyage of Sinbad,1958,Action,7.1
7099,The 7th Voyage of Sinbad,1958,Adventure,7.1
7099,The 7th Voyage of Sinbad,1958,Family,7.1
7099,The 7th Voyage of Sinbad,1958,Fantasy,7.1
7100,L'amour de femme,1969,Drama,4.6
7101,RahXephon: The Motion Picture - Pluralitas Concentio,2003,Animation,6.3
7101,RahXephon: The Motion Picture - Pluralitas Concentio,2003,Drama,6.3
7101,RahXephon: The Motion Picture - Pluralitas Concentio,2003,Romance,6.3
7101,RahXephon: The Motion Picture - Pluralitas Concentio,2003,Sci-Fi,6.3
7102,Rage Against the Machine: The Battle of Mexico City,2001,Documentary,8.2
7102,Rage Against the Machine: The Battle of Mexico City,2001,Music,8.2
7103,The Sign of Four,1987,Adventure,8.1
7103,The Sign of Four,1987,Crime,8.1
7103,The Sign of Four,1987,Drama,8.1
7103,The Sign of Four,1987,Mystery,8.1
7103,The Sign of Four,1987,Thriller,8.1
7104,Invasion U.S.A.,1985,Action,5.5
7104,Invasion U.S.A.,1985,Thriller,5.5
7105,The Scarlet Pimpernel,1982,Action,7.7
7105,The Scarlet Pimpernel,1982,Drama,7.7
7105,The Scarlet Pimpernel,1982,Romance,7.7
7106,Rick,2003,Comedy,6
7106,Rick,2003,Drama,6
7107,Wilde,1997,Biography,6.9
7107,Wilde,1997,Drama,6.9
7107,Wilde,1997,Romance,6.9
7108,Mystic Iran: The Unseen World,2002,Documentary,6.4
7109,Modern Problems,1981,Comedy,5.1
7109,Modern Problems,1981,Fantasy,5.1
7109,Modern Problems,1981,Sci-Fi,5.1
7110,Maria's Lovers,1984,Drama,6.6
7110,Maria's Lovers,1984,Romance,6.6
7111,The League of Gentlemen's Apocalypse,2005,Comedy,6.2
7111,The League of Gentlemen's Apocalypse,2005,Fantasy,6.2
7111,The League of Gentlemen's Apocalypse,2005,Horror,6.2
7112,On the Waterfront,1954,Crime,8.1
7112,On the Waterfront,1954,Drama,8.1
7112,On the Waterfront,1954,Thriller,8.1
7113,Place Vendôme,1998,Crime,6.3
7113,Place Vendôme,1998,Drama,6.3
7114,Alegria: Cirque du Soleil,2001,Family,8.5
7114,Alegria: Cirque du Soleil,2001,Music,8.5
7114,Alegria: Cirque du Soleil,2001,Musical,8.5
7115,Aitraaz,2004,Drama,6.6
7115,Aitraaz,2004,Romance,6.6
7115,Aitraaz,2004,Thriller,6.6
7116,Dangerous Moves,1984,Drama,6.8
7116,Dangerous Moves,1984,Sport,6.8
7116,Dangerous Moves,1984,Thriller,6.8
7117,Sex and Lucía,2001,Drama,7.1
7117,Sex and Lucía,2001,Romance,7.1
7118,He Sees You When You're Sleeping,2002,Comedy,5.6
7118,He Sees You When You're Sleeping,2002,Crime,5.6
7118,He Sees You When You're Sleeping,2002,Drama,5.6
7118,He Sees You When You're Sleeping,2002,Fantasy,5.6
7118,He Sees You When You're Sleeping,2002,Mystery,5.6
7119,Gangaajal,2003,Action,7.8
7119,Gangaajal,2003,Crime,7.8
7119,Gangaajal,2003,Drama,7.8
7120,Criss Cross,1949,Crime,7.5
7120,Criss Cross,1949,Drama,7.5
7120,Criss Cross,1949,Film-Noir,7.5
7120,Criss Cross,1949,Thriller,7.5
7121,Fish in a Barrel,2001,Comedy,5
7121,Fish in a Barrel,2001,Drama,5
7122,The Karate Kid,1984,Action,7.3
7122,The Karate Kid,1984,Drama,7.3
7122,The Karate Kid,1984,Family,7.3
7122,The Karate Kid,1984,Sport,7.3
7123,High Times Potluck,2002,Comedy,4.9
7123,High Times Potluck,2002,Crime,4.9
7124,Master Spy: The Robert Hanssen Story,2002,Biography,6.1
7124,Master Spy: The Robert Hanssen Story,2002,Drama,6.1
7125,Broadway Damage,1997,Comedy,6.7
7125,Broadway Damage,1997,Drama,6.7
7125,Broadway Damage,1997,Musical,6.7
7125,Broadway Damage,1997,Romance,6.7
7126,"Cream: Royal Albert Hall, London May 2-3-5-6 2005",2005,Music,8.2
7127,Testament,1983,Drama,7
7128,Zoot Suit,1981,Drama,6.8
7128,Zoot Suit,1981,Musical,6.8
7129,Tango & Cash,1989,Action,6.4
7129,Tango & Cash,1989,Comedy,6.4
7129,Tango & Cash,1989,Crime,6.4
7129,Tango & Cash,1989,Thriller,6.4
7130,Across the Tracks,1990,Drama,5.8
7130,Across the Tracks,1990,Sport,5.8
7131,Death Duel of Kung Fu,1979,Action,5.8
7131,Death Duel of Kung Fu,1979,Drama,5.8
7132,A Married Man,1983,Drama,7.7
7133,The Adventures of Prince Achmed,1926,Adventure,7.8
7133,The Adventures of Prince Achmed,1926,Animation,7.8
7133,The Adventures of Prince Achmed,1926,Family,7.8
7133,The Adventures of Prince Achmed,1926,Fantasy,7.8
7133,The Adventures of Prince Achmed,1926,Romance,7.8
7134,Battlestar Galactica,2003,Action,8.6
7134,Battlestar Galactica,2003,Adventure,8.6
7134,Battlestar Galactica,2003,Drama,8.6
7134,Battlestar Galactica,2003,Sci-Fi,8.6
7135,Love Is All There Is,1996,Comedy,5.1
7135,Love Is All There Is,1996,Romance,5.1
7136,Kiss Shot,1989,Drama,4.9
7137,Cannonball Run II,1984,Action,5.1
7137,Cannonball Run II,1984,Comedy,5.1
7138,The Warrior and the Sorceress,1984,Adventure,4.3
7138,The Warrior and the Sorceress,1984,Fantasy,4.3
7139,WWE: Raw Tenth Anniversary,2003,Action,7.1
7140,Paradise Alley,1978,Drama,5.8
7141,Wet Hot American Summer,2001,Comedy,6.6
7141,Wet Hot American Summer,2001,Romance,6.6
7142,Kiss the Bride,2002,Comedy,5.3
7142,Kiss the Bride,2002,Drama,5.3
7142,Kiss the Bride,2002,Romance,5.3
7143,Vampire Junction,2001,Horror,2.9
7143,Vampire Junction,2001,Western,2.9
7144,Introducing Dorothy Dandridge,1999,Biography,7.1
7144,Introducing Dorothy Dandridge,1999,Drama,7.1
7144,Introducing Dorothy Dandridge,1999,Music,7.1
7144,Introducing Dorothy Dandridge,1999,Romance,7.1
7145,World Trade Center: Anatomy of the Collapse,2002,Documentary,7.3
7146,Perfect Opposites,2004,Drama,5.5
7146,Perfect Opposites,2004,Romance,5.5
7147,Someone Like You,2001,Comedy,6.1
7147,Someone Like You,2001,Romance,6.1
7148,Welcome to Sarajevo,1997,Drama,6.8
7148,Welcome to Sarajevo,1997,War,6.8
7149,Face of Terror,2004,Action,4.3
7149,Face of Terror,2004,Crime,4.3
7149,Face of Terror,2004,Drama,4.3
7149,Face of Terror,2004,Thriller,4.3
7150,Hanaukyo Maid Team: La Verite,2004,Animation,6.2
7150,Hanaukyo Maid Team: La Verite,2004,Comedy,6.2
7151,The Man from Laramie,1955,Western,7.3
7154,Because of Winn-Dixie,2005,Comedy,6.3
7154,Because of Winn-Dixie,2005,Drama,6.3
7154,Because of Winn-Dixie,2005,Family,6.3
7155,Mere Yaar Ki Shaadi Hai,2002,Comedy,5.3
7155,Mere Yaar Ki Shaadi Hai,2002,Drama,5.3
7155,Mere Yaar Ki Shaadi Hai,2002,Romance,5.3
7156,The Moderns,1988,Comedy,6.6
7156,The Moderns,1988,Drama,6.6
7156,The Moderns,1988,Romance,6.6
7157,Deathtrap,1982,Comedy,7
7157,Deathtrap,1982,Crime,7
7157,Deathtrap,1982,Mystery,7
7157,Deathtrap,1982,Thriller,7
7158,Francis Bacon,1988,Documentary,8
7159,Fantasia,1940,Animation,7.7
7159,Fantasia,1940,Family,7.7
7159,Fantasia,1940,Fantasy,7.7
7159,Fantasia,1940,Music,7.7
7159,Fantasia,1940,Musical,7.7
7160,The Wounds,1998,Comedy,8
7160,The Wounds,1998,Crime,8
7160,The Wounds,1998,Drama,8
7160,The Wounds,1998,War,8
7161,Kissed,1996,Drama,6.4
7161,Kissed,1996,Romance,6.4
7162,Kiss Tomorrow Goodbye,1950,Crime,7.1
7162,Kiss Tomorrow Goodbye,1950,Film-Noir,7.1
7162,Kiss Tomorrow Goodbye,1950,Thriller,7.1
7163,Ween Live in Chicago,2004,Documentary,8.8
7163,Ween Live in Chicago,2004,Music,8.8
7164,She's Too Young,2004,Drama,6
7165,The Hobbit,1977,Adventure,6.8
7165,The Hobbit,1977,Animation,6.8
7165,The Hobbit,1977,Family,6.8
7165,The Hobbit,1977,Fantasy,6.8
7165,The Hobbit,1977,Musical,6.8
7166,Say Anything,1989,Comedy,7.3
7166,Say Anything,1989,Drama,7.3
7166,Say Anything,1989,Romance,7.3
7167,Best Seller,1987,Action,6.5
7167,Best Seller,1987,Crime,6.5
7167,Best Seller,1987,Drama,6.5
7167,Best Seller,1987,Thriller,6.5
7168,Save the Green Planet!,2003,Comedy,7.3
7168,Save the Green Planet!,2003,Crime,7.3
7168,Save the Green Planet!,2003,Drama,7.3
7168,Save the Green Planet!,2003,Horror,7.3
7168,Save the Green Planet!,2003,Sci-Fi,7.3
7168,Save the Green Planet!,2003,Thriller,7.3
7169,The Plague of the Zombies,1966,Horror,6.6
7170,Drugstore Cowboy,1989,Crime,7.3
7170,Drugstore Cowboy,1989,Drama,7.3
7171,Looking Through Lillian,2001,Drama,4.9
7171,Looking Through Lillian,2001,Thriller,4.9
7172,Sitcom,1998,Comedy,6.7
7172,Sitcom,1998,Drama,6.7
7172,Sitcom,1998,Romance,6.7
7172,Sitcom,1998,Thriller,6.7
7174,Wishing Stairs,2003,Drama,5.9
7174,Wishing Stairs,2003,Horror,5.9
7175,Oh! Sûpâ Miruku-chan,1998,Animation,6.5
7175,Oh! Sûpâ Miruku-chan,1998,Comedy,6.5
7175,Oh! Sûpâ Miruku-chan,1998,Sci-Fi,6.5
7176,El mar,2000,Drama,6.8
7176,El mar,2000,War,6.8
7177,Mesmerized,1985,Drama,4.7
7178,13 Going on 30,2004,Comedy,6.2
7178,13 Going on 30,2004,Fantasy,6.2
7178,13 Going on 30,2004,Romance,6.2
7179,The Best of Friends,1991,Biography,7.7
7180,Entrails of a Virgin,1986,Horror,4.2
7180,Entrails of a Virgin,1986,Sci-Fi,4.2
7181,The PhanDom Menace,2002,Documentary,7.7
7182,Chinese Chocolate,1995,Drama,4.9
7183,Dragon Ball GT: A Hero's Legacy,1997,Action,6.5
7183,Dragon Ball GT: A Hero's Legacy,1997,Adventure,6.5
7183,Dragon Ball GT: A Hero's Legacy,1997,Animation,6.5
7183,Dragon Ball GT: A Hero's Legacy,1997,Comedy,6.5
7183,Dragon Ball GT: A Hero's Legacy,1997,Drama,6.5
7183,Dragon Ball GT: A Hero's Legacy,1997,Family,6.5
7183,Dragon Ball GT: A Hero's Legacy,1997,Fantasy,6.5
7183,Dragon Ball GT: A Hero's Legacy,1997,Sci-Fi,6.5
7184,Corvette Summer,1978,Adventure,5.7
7184,Corvette Summer,1978,Comedy,5.7
7185,Sherlock Holmes and the Case of the Silk Stocking,2004,Crime,6.7
7185,Sherlock Holmes and the Case of the Silk Stocking,2004,Drama,6.7
7185,Sherlock Holmes and the Case of the Silk Stocking,2004,Mystery,6.7
7186,Alone in the Dark,2005,Action,2.4
7186,Alone in the Dark,2005,Horror,2.4
7186,Alone in the Dark,2005,Sci-Fi,2.4
7187,Firelight,1997,Drama,7.2
7187,Firelight,1997,Romance,7.2
7188,Firestarter 2: Rekindled,2002,Horror,4.9
7188,Firestarter 2: Rekindled,2002,Sci-Fi,4.9
7188,Firestarter 2: Rekindled,2002,Thriller,4.9
7189,Kart Racer,2003,Comedy,5.7
7189,Kart Racer,2003,Drama,5.7
7189,Kart Racer,2003,Family,5.7
7191,The Touch of Satan,1998,Comedy,6.7
7191,The Touch of Satan,1998,Sci-Fi,6.7
7192,Island of the Sharks,1999,Documentary,7.1
7192,Island of the Sharks,1999,Short,7.1
7193,Tom and Huck,1995,Adventure,5.5
7193,Tom and Huck,1995,Comedy,5.5
7193,Tom and Huck,1995,Drama,5.5
7193,Tom and Huck,1995,Family,5.5
7193,Tom and Huck,1995,Romance,5.5
7193,Tom and Huck,1995,Western,5.5
7194,The Greatest Collection of Them All,1973,Crime,7.9
7194,The Greatest Collection of Them All,1973,Drama,7.9
7194,The Greatest Collection of Them All,1973,Mystery,7.9
7195,"Normal, Ohio",2000,Comedy,5.9
7196,Sohryuden: Legend of the Dragon Kings,1991,Animation,7.3
7197,Sssssss,1973,Horror,5.4
7197,Sssssss,1973,Sci-Fi,5.4
7198,Death in the Clouds,1992,Crime,7.8
7198,Death in the Clouds,1992,Drama,7.8
7198,Death in the Clouds,1992,Mystery,7.8
7198,Death in the Clouds,1992,Thriller,7.8
7199,Ashes of Time,1994,Action,7.1
7199,Ashes of Time,1994,Drama,7.1
7200,Prison-a-Go-Go!,2003,Action,3.8
7200,Prison-a-Go-Go!,2003,Comedy,3.8
7201,Agatha Christie's Miss Marple: The Body in the Library 1,1986,Crime,7.7
7201,Agatha Christie's Miss Marple: The Body in the Library 1,1986,Drama,7.7
7201,Agatha Christie's Miss Marple: The Body in the Library 1,1986,Mystery,7.7
7202,In God's Hands,1998,Action,5.5
7202,In God's Hands,1998,Drama,5.5
7202,In God's Hands,1998,Sport,5.5
7203,Shock Waves,1977,Horror,5.6
7203,Shock Waves,1977,Mystery,5.6
7203,Shock Waves,1977,Sci-Fi,5.6
7204,Miss Congeniality 2: Armed and Fabulous/D.E.B.S./Guess Who/The Wild Parrots of Telegraph Hill,2005,Talk-Show,
7205,O,2001,Drama,6.1
7205,O,2001,Romance,6.1
7205,O,2001,Thriller,6.1
7206,Active Stealth,1999,Action,3.3
7206,Active Stealth,1999,Adventure,3.3
7206,Active Stealth,1999,Crime,3.3
7206,Active Stealth,1999,War,3.3
7207,The Ninth Gate,1999,Mystery,6.7
7207,The Ninth Gate,1999,Thriller,6.7
7208,Kung Fu Cult Master,1993,Action,6.4
7208,Kung Fu Cult Master,1993,Fantasy,6.4
7208,Kung Fu Cult Master,1993,History,6.4
7209,Ordinary Sinner,2001,Drama,5.3
7209,Ordinary Sinner,2001,Romance,5.3
7211,The Railway Children,1970,Drama,7.3
7211,The Railway Children,1970,Family,7.3
7212,Clear and Present Danger,1994,Action,6.9
7212,Clear and Present Danger,1994,Crime,6.9
7212,Clear and Present Danger,1994,Drama,6.9
7212,Clear and Present Danger,1994,Thriller,6.9
7213,Bob the Builder: Building Friendships,2003,Family,
7214,Carla's Song,1996,Drama,6.8
7214,Carla's Song,1996,Romance,6.8
7214,Carla's Song,1996,War,6.8
